,b,y,x,r
6749,0.12996078431372549,64,93,0.5
6750,0.19545098039215691,64,94,0.5121951219512195
6751,0.22254901960784312,64,95,0.524390243902439
6752,0.2336078431372549,64,96,0.5365853658536586
6753,0.26760784313725483,64,97,0.5487804878048781
6754,0.6512549019607843,64,98,0.5609756097560976
6755,0.624235294117647,64,99,0.573170731707317
6756,0.6289803921568627,64,100,0.5853658536585366
6757,0.6250588235294117,64,101,0.5975609756097561
6763,0.21380392156862738,65,3,0.5976854026752607
6764,0.11741176470588233,65,4,0.5854928723979417
6765,0.16674509803921567,65,5,0.573300452367959
6766,0.10462745098039217,65,6,0.5611081497720654
6767,0.07599999999999996,65,7,0.5489159724354585
6768,0.14960784313725495,65,8,0.5367239288942778
6769,0.11705882352941177,65,9,0.524532028478209
6770,0.3083137254901961,65,10,0.5123402814048782
6771,0.6152156862745097,65,11,0.5001486988880458
6772,0.4013333333333333,65,12,0.48795729326201354
6773,0.18352941176470583,65,13,0.47576607812515026
6774,0.11694117647058822,65,14,0.46357506850605396
6775,0.3542745098039215,65,15,0.451384281056628
6776,0.10211764705882354,65,16,0.4391937342772953
6777,0.47505882352941176,65,17,0.4270034487807707
6778,0.5777647058823528,65,18,0.41481344760231587
6779,0.20882352941176474,65,19,0.4026237565663214
6780,0.33733333333333326,65,20,0.39043440472151514
6781,0.3718039215686275,65,21,0.37824542486026397
6782,0.2872549019607844,65,22,0.36605685414155203
6783,0.22368627450980394,65,23,0.3538687348426075
6784,0.19960784313725488,65,24,0.3416811152712659
6785,0.16823529411764704,65,25,0.3294940508806414
6786,0.15117647058823525,65,26,0.3173076056404314
6787,0.16411764705882348,65,27,0.3051218537365074
6788,0.17533333333333334,65,28,0.2929368816942515
6789,0.1557254901960784,65,29,0.28075279105417894
6790,0.1486274509803921,65,30,0.26856970177494194
6791,0.1572941176470588,65,31,0.2563877566052273
6792,0.15901960784313718,65,32,0.2442071267622047
6793,0.11843137254901959,65,33,0.2320280193956152
6794,0.1249019607843137,65,34,0.21985068752829204
6795,0.11796078431372548,65,35,0.20767544348690736
6796,0.10592156862745095,65,36,0.19550267734001706
6797,0.08239215686274504,65,37,0.18333288266308426
6798,0.09807843137254901,65,38,0.17116669326363657
6799,0.09415686274509805,65,39,0.15900493671225974
6800,0.08658823529411763,65,40,0.1468487143755158
6801,0.1238039215686274,65,41,0.13469952459984466
6802,0.09298039215686271,65,42,0.1225594587941572
6803,0.14450980392156865,65,43,0.11043152607484655
6804,0.1799215686274509,65,44,0.09832021644266524
6805,0.2471372549019608,65,45,0.08623253429104238
6806,0.17509803921568623,65,46,0.07418003085729535
6807,0.23729411764705888,65,47,0.062183164799912004
6808,0.20956862745098037,65,48,0.050281775922166594
6809,0.2034509803921568,65,49,0.038564361709370484
6810,0.20043137254901966,65,50,0.027269121676826706
6811,0.1550980392156862,65,51,0.017246506858208478
6812,0.14450980392156865,65,52,0.012195121951219513
6813,0.12882352941176467,65,53,0.017246506858208478
6814,0.14450980392156865,65,54,0.027269121676826706
6815,0.1249019607843137,65,55,0.038564361709370484
6816,0.10866666666666669,65,56,0.050281775922166594
6817,0.10866666666666669,65,57,0.062183164799912004
6818,0.10364705882352943,65,58,0.07418003085729535
6819,0.09972549019607846,65,59,0.08623253429104238
6820,0.12772549019607848,65,60,0.09832021644266524
6821,0.1013725490196078,65,61,0.11043152607484655
6822,0.12627450980392152,65,62,0.1225594587941572
6823,0.15901960784313718,65,63,0.13469952459984466
6824,0.18749019607843143,65,64,0.1468487143755158
6825,0.17572549019607842,65,65,0.15900493671225974
6826,0.19533333333333336,65,66,0.17116669326363657
6827,0.18694117647058828,65,67,0.18333288266308426
6828,0.2200392156862745,65,68,0.19550267734001706
6829,0.19258823529411762,65,69,0.20767544348690736
6830,0.1763529411764706,65,70,0.21985068752829204
6831,0.17972549019607842,65,71,0.2320280193956152
6832,0.18619607843137254,65,72,0.2442071267622047
6833,0.16850980392156867,65,73,0.2563877566052273
6834,0.1892156862745098,65,74,0.26856970177494194
6835,0.18474509803921568,65,75,0.28075279105417894
6836,0.17819607843137253,65,76,0.2929368816942515
6837,0.20290196078431366,65,77,0.3051218537365074
6838,0.2189411764705882,65,78,0.3173076056404314
6839,0.1719607843137254,65,79,0.3294940508806414
6840,0.11807843137254903,65,80,0.3416811152712659
6841,0.04905882352941182,65,81,0.3538687348426075
6842,0.15886274509803922,65,82,0.36605685414155203
6843,0.2772549019607844,65,83,0.37824542486026397
6844,0.2569019607843137,65,84,0.39043440472151514
6845,0.24305882352941177,65,85,0.4026237565663214
6846,0.25584313725490193,65,86,0.41481344760231587
6847,0.34858823529411764,65,87,0.4270034487807707
6848,0.32176470588235295,65,88,0.4391937342772953
6849,0.3214901960784313,65,89,0.451384281056628
6850,0.24568627450980396,65,90,0.46357506850605396
6851,0.15913725490196073,65,91,0.47576607812515026
6852,0.10250980392156861,65,92,0.48795729326201354
6853,0.12211764705882355,65,93,0.5001486988880458
6854,0.16799999999999993,65,94,0.5123402814048782
6855,0.1945490196078431,65,95,0.524532028478209
6856,0.22701960784313724,65,96,0.5367239288942778
6857,0.5705490196078431,65,97,0.5489159724354585
6858,0.647764705882353,65,98,0.5611081497720654
6859,0.6332549019607843,65,99,0.573300452367959
6860,0.6329019607843138,65,100,0.5854928723979417
6861,0.6250588235294117,65,101,0.5976854026752607
6867,0.3979607843137255,66,3,0.598058528548255
6868,0.4008627450980392,66,4,0.585873763388503
6869,0.5865490196078431,66,5,0.5736894383580037
6870,0.3420392156862745,66,6,0.5615055821083579
6871,0.5632156862745097,66,7,0.5493222258319614
6872,0.7257254901960783,66,8,0.5371394035498839
6873,0.4377254901960784,66,9,0.5249571524397777
6874,0.2774901960784314,66,10,0.5127755132104546
6875,0.6754901960784314,66,11,0.5005945305310681
6876,0.47101960784313723,66,12,0.4884142535244094
6877,0.1557254901960784,66,13,0.47623473633577157
6878,0.13792156862745097,66,14,0.4640560387912304
6879,0.25988235294117645,66,15,0.4518782271621684
6880,0.2906274509803921,66,16,0.4397013750565841
6881,0.27941176470588236,66,17,0.4275255644623928
6882,0.15921568627450977,66,18,0.4153508869738147
6883,0.27831372549019606,66,19,0.40317744523942783
6884,0.31819607843137254,66,20,0.3910053546800341
6885,0.34929411764705887,66,21,0.3788347455368065
6886,0.27203921568627454,66,22,0.3666657653261685
6887,0.25498039215686275,66,23,0.35449858179874716
6888,0.20043137254901955,66,24,0.34233338652727313
6889,0.1690588235294117,66,25,0.3301703992848996
6890,0.16176470588235292,66,26,0.3180098734245195
6891,0.20380392156862748,66,27,0.3058521025362062
6892,0.20972549019607845,66,28,0.2936974287510316
6893,0.2136470588235294,66,29,0.2815462531857365
6894,0.18619607843137254,66,30,0.2693990491996893
6895,0.18227450980392157,66,31,0.2572563793869389
6896,0.1537254901960784,66,32,0.2451189175883144
6897,0.1321960784313725,66,33,0.23298747773832681
6898,0.12325490196078437,66,34,0.2208630521496931
6899,0.12352941176470589,66,35,0.20874686303199622
6900,0.09807843137254901,66,36,0.19664043288533048
6901,0.08239215686274504,66,37,0.1845456823222141
6902,0.09023529411764708,66,38,0.17246506858208477
6903,0.08239215686274504,66,39,0.1604017858288525
6904,0.10811764705882354,66,40,0.1483600617145907
6905,0.15070588235294113,66,41,0.13634560838413354
6906,0.18043137254901964,66,42,0.12436632959982401
6907,0.08878431372549023,66,43,0.11243346899137667
6908,0.1295686274509804,66,44,0.10056355184433319
6909,0.1051372549019608,66,45,0.0887818279180551
6910,0.09701960784313723,66,46,0.07712872341874097
6911,0.15247058823529414,66,47,0.06567274155042077
6912,0.11415686274509806,66,48,0.05453824335365341
6913,0.13768627450980386,66,49,0.0439701375056584
6914,0.11725490196078425,66,50,0.034493013716416956
6915,0.13549019607843138,66,51,0.027269121676826706
6916,0.20725490196078433,66,52,0.024390243902439025
6917,0.14058823529411768,66,53,0.027269121676826706
6918,0.1249019607843137,66,54,0.034493013716416956
6919,0.12098039215686274,66,55,0.0439701375056584
6920,0.12043137254901959,66,56,0.05453824335365341
6921,0.10866666666666669,66,57,0.06567274155042077
6922,0.08796078431372545,66,58,0.07712872341874097
6923,0.08403921568627448,66,59,0.0887818279180551
6924,0.10419607843137257,66,60,0.10056355184433319
6925,0.13274509803921564,66,61,0.11243346899137667
6926,0.13411764705882345,66,62,0.12436632959982401
6927,0.15117647058823525,66,63,0.13634560838413354
6928,0.16094117647058825,66,64,0.1483600617145907
6929,0.14525490196078428,66,65,0.1604017858288525
6930,0.16823529411764704,66,66,0.17246506858208477
6931,0.1603921568627451,66,67,0.1845456823222141
6932,0.14945098039215687,66,68,0.19664043288533048
6933,0.17690196078431375,66,69,0.20874686303199622
6934,0.17243137254901963,66,70,0.2208630521496931
6935,0.17243137254901963,66,71,0.23298747773832681
6936,0.153921568627451,66,72,0.2451189175883144
6937,0.19113725490196076,66,73,0.2572563793869389
6938,0.17262745098039212,66,74,0.2693990491996893
6939,0.21176470588235285,66,75,0.2815462531857365
6940,0.22945098039215683,66,76,0.2936974287510316
6941,0.22945098039215683,66,77,0.3058521025362062
6942,0.2569019607843137,66,78,0.3180098734245195
6943,0.19223529411764706,66,79,0.3301703992848996
6944,0.2464313725490196,66,80,0.34233338652727313
6945,0.27780392156862743,66,81,0.35449858179874716
6946,0.28564705882352937,66,82,0.3666657653261685
6947,0.2786274509803921,66,83,0.3788347455368065
6948,0.2708627450980392,66,84,0.3910053546800341
6949,0.26658823529411757,66,85,0.40317744523942783
6950,0.28584313725490196,66,86,0.4153508869738147
6951,0.31000000000000005,66,87,0.4275255644623928
6952,0.315843137254902,66,88,0.4397013750565841
6953,0.32113725490196066,66,89,0.4518782271621684
6954,0.3254117647058823,66,90,0.4640560387912304
6955,0.14764705882352946,66,91,0.47623473633577157
6956,0.11984313725490192,66,92,0.4884142535244094
6957,0.12768627450980397,66,93,0.5005945305310681
6958,0.15231372549019606,66,94,0.5127755132104546
6959,0.1710196078431372,66,95,0.5249571524397777
6960,0.22592156862745094,66,96,0.5371394035498839
6961,0.6339215686274509,66,97,0.5493222258319614
6962,0.6483921568627451,66,98,0.5615055821083579
6963,0.6359999999999999,66,99,0.5736894383580037
6964,0.6368235294117647,66,100,0.585873763388503
6965,0.6250588235294117,66,101,0.598058528548255
6971,0.11898039215686274,67,3,0.5986798882260281
6972,0.1330980392156863,67,4,0.5865080320200512
6973,0.15043137254901962,67,5,0.5743371628934935
6974,0.1654901960784314,67,6,0.5621673449568834
6975,0.32309803921568625,67,7,0.5499986479892527
6976,0.3289411764705883,67,8,0.5378311480780474
6977,0.3250196078431372,67,9,0.5256649283476172
6978,0.19952941176470584,67,10,0.5135000797909097
6979,0.2191372549019608,67,11,0.5013367022218163
6980,0.22580392156862739,67,12,0.48917490536906294
6981,0.24541176470588233,67,13,0.47701481013677915
6982,0.18356862745098046,67,14,0.4648565500620956
6983,0.1455294117647059,67,15,0.45270027300659965
6984,0.21631372549019612,67,16,0.4405461431265474
6985,0.15156862745098043,67,17,0.4283943431768365
6986,0.044117647058823484,67,18,0.41624507721648807
6987,0.2545098039215685,67,19,0.40409857379953396
6988,0.2207058823529412,67,20,0.39195508975580967
6989,0.34109803921568616,67,21,0.3798149146926204
6990,0.28227450980392166,67,22,0.3676783763824716
6991,0.26694117647058824,67,23,0.35554584724666466
6992,0.2191372549019608,67,24,0.3434177522031396
6993,0.22278431372549024,67,25,0.3312945782245396
6994,0.1923137254901961,67,26,0.31917688605615613
6995,0.18756862745098035,67,27,0.30706532468327247
6996,0.20580392156862748,67,28,0.2949606493279957
6997,0.18984313725490198,67,29,0.28286374401812686
6998,0.17980392156862746,67,30,0.27077565013627464
6999,0.16156862745098044,67,31,0.25869760287312715
7000,0.12917647058823523,67,32,0.24663107824581323
7001,0.1095686274509804,67,33,0.23457785441062615
7002,0.10172549019607846,67,34,0.2225400925718861
7003,0.08211764705882352,67,35,0.2105204451418545
7004,0.06890196078431376,67,36,0.19852220239145982
7005,0.09243137254901956,67,37,0.18654949439973603
7006,0.09443137254901957,67,38,0.17460757394239457
7007,0.08643137254901956,67,39,0.1627032202942236
7008,0.11925490196078425,67,40,0.15084532776649975
7009,0.13294117647058823,67,41,0.13904578354867536
7010,0.14513725490196072,67,42,0.127320811084275
7011,0.07356862745098036,67,43,0.11569308512811144
7012,0.14160784313725494,67,44,0.10419516762582354
7013,0.26674509803921564,67,45,0.09287528177882816
7014,0.17137254901960786,67,46,0.08180736503048011
7015,0.19792156862745092,67,47,0.07110916944933293
7016,0.26941176470588235,67,48,0.06097560975609756
7017,0.19215686274509802,67,49,0.05173952057462542
7018,0.13203921568627452,67,50,0.0439701375056584
7019,0.13192156862745097,67,51,0.038564361709370484
7020,0.17733333333333334,67,52,0.036585365853658534
7021,0.16556862745098044,67,53,0.038564361709370484
7022,0.1484313725490196,67,54,0.0439701375056584
7023,0.14250980392156865,67,55,0.05173952057462542
7024,0.12827450980392152,67,56,0.06097560975609756
7025,0.14725490196078428,67,57,0.07110916944933293
7026,0.1486274509803922,67,58,0.08180736503048011
7027,0.11149019607843136,67,59,0.09287528177882816
7028,0.08631372549019611,67,60,0.10419516762582354
7029,0.09443137254901957,67,61,0.11569308512811144
7030,0.11933333333333329,67,62,0.127320811084275
7031,0.14003921568627442,67,63,0.13904578354867536
7032,0.12654901960784315,67,64,0.15084532776649975
7033,0.1346666666666667,67,65,0.1627032202942236
7034,0.1419607843137255,67,66,0.17460757394239457
7035,0.16294117647058826,67,67,0.18654949439973603
7036,0.13337254901960782,67,68,0.19852220239145982
7037,0.13584313725490194,67,69,0.2105204451418545
7038,0.1623921568627451,67,70,0.2225400925718861
7039,0.1410588235294118,67,71,0.23457785441062615
7040,0.16176470588235292,67,72,0.24663107824581323
7041,0.2127450980392157,67,73,0.25869760287312715
7042,0.2355686274509804,67,74,0.27077565013627464
7043,0.25874509803921564,67,75,0.28286374401812686
7044,0.2750588235294118,67,76,0.2949606493279957
7045,0.24760784313725492,67,77,0.30706532468327247
7046,0.26721568627450987,67,78,0.31917688605615613
7047,0.17309803921568623,67,79,0.3312945782245396
7048,0.31329411764705883,67,80,0.3434177522031396
7049,0.2936862745098039,67,81,0.35554584724666466
7050,0.30800000000000005,67,82,0.3676783763824716
7051,0.2550980392156863,67,83,0.3798149146926204
7052,0.26211764705882357,67,84,0.39195508975580967
7053,0.28427450980392155,67,85,0.40409857379953396
7054,0.29403921568627456,67,86,0.41624507721648807
7055,0.313921568627451,67,87,0.4283943431768365
7056,0.31509803921568624,67,88,0.4405461431265474
7057,0.30737254901960787,67,89,0.45270027300659965
7058,0.36254901960784314,67,90,0.4648565500620956
7059,0.3332549019607842,67,91,0.47701481013677915
7060,0.14564705882352935,67,92,0.48917490536906294
7061,0.16070588235294114,67,93,0.5013367022218163
7062,0.13007843137254893,67,94,0.5135000797909097
7063,0.21325490196078434,67,95,0.5256649283476172
7064,0.3229411764705883,67,96,0.5378311480780474
7065,0.6633725490196078,67,97,0.5499986479892527
7066,0.6225882352941177,67,98,0.5621673449568834
7067,0.6147450980392156,67,99,0.5743371628934935
7068,0.6127450980392157,67,100,0.5865080320200512
7069,0.6166666666666666,67,101,0.5986798882260281
7075,0.40074509803921554,68,3,0.599548709916188
7076,0.4119607843137254,68,4,0.5873948575020632
7077,0.4416862745098039,68,5,0.575242751954671
7078,0.4671372549019608,68,6,0.563092506371473
7079,0.45509803921568626,68,7,0.5509442438086106
7080,0.43713725490196076,68,8,0.5387980983993786
7081,0.4567450980392156,68,9,0.5266542166265654
7082,0.46066666666666667,68,10,0.5145127587738778
7083,0.44890196078431366,68,11,0.5023739005864873
7084,0.4616470588235294,68,12,0.4902378351766288
7085,0.4543529411764706,68,13,0.4781047752173819
7086,0.46219607843137256,68,14,0.46597495547665363
7087,0.4573725490196079,68,15,0.4538486357543511
7088,0.4534509803921568,68,16,0.4417261042993862
7089,0.4514509803921568,68,17,0.4296076818002082
7090,0.10623529411764698,68,18,0.41749372606399243
7091,0.3160784313725491,68,19,0.40538463752669907
7092,0.3336078431372549,68,20,0.39328086577066096
7093,0.3254117647058823,68,21,0.38118291727043374
7094,0.2959607843137254,68,22,0.3690913646444282
7095,0.2881960784313725,68,23,0.3570068577635231
7096,0.27478431372549017,68,24,0.34493013716416954
7097,0.22945098039215683,68,25,0.3328620503403947
7098,0.23117647058823532,68,26,0.320803571657705
7099,0.1965098039215687,68,27,0.30875582685785763
7100,0.17607843137254897,68,28,0.2967201234291814
7101,0.13494117647058823,68,29,0.2846979885348476
7102,0.11843137254901959,68,30,0.2726912167682671
7103,0.11705882352941177,68,31,0.2607019308101457
7104,0.09752941176470586,68,32,0.24873265919964802
7105,0.08968627450980393,68,33,0.23678643706033659
7106,0.10929411764705887,68,34,0.22486693798275334
7107,0.09752941176470586,68,35,0.21297864873869488
